# X	Y	time	B	Z
26.5	6.5	0.525	-4.280848384	0.9603013539
26.5	6.5	0.5333333333	-3.946125644	0.9767765511
26.5	6.5	0.5416666667	-3.615369654	0.9877610049
26.5	6.5	0.55	-2.985333672	1.010826677
26.5	6.5	0.5583333333	-2.674250181	1.022085074
26.5	6.5	0.5666666667	-2.229296945	1.036088844
26.5	6.5	0.575	-2.178083946	1.037733495
26.5	6.5	0.5833333333	-2.182018446	1.03938507
26.5	6.5	0.5916666667	-2.182018446	1.036912653
26.5	6.5	0.6	-2.182018446	1.036912653
26.5	6.5	0.6083333333	-2.182018446	1.036363776
26.5	6.5	0.6166666667	-2.182018446	1.036638709
26.5	6.5	0.625	-2.182018446	1.036363776
26.5	6.5	0.6333333333	-2.182018446	1.036088844
26.5	6.5	0.6416666667	-2.182018446	1.036363776
31.5	6.5	0.008333333333	-3.705927651	0.1807255601
31.5	6.5	0.01666666667	-3.792551148	0.1826481115
31.5	6.5	0.025	-4.115470389	0.1815493695
31.5	6.5	0.03333333333	-4.442291879	0.1829230443
31.5	6.5	0.04166666667	-4.690365322	0.1977506229
31.5	6.5	0.05	-4.887251566	0.2175220463
31.5	6.5	0.05833333333	-5.044760561	0.2372924808
31.5	6.5	0.06666666667	-5.190456382	0.2587105339
31.5	6.5	0.075	-5.288899504	0.2820511384
31.5	6.5	0.08333333333	-5.395218076	0.3166501404
31.5	6.5	0.09166666667	-5.442470775	0.3391669356
31.5	6.5	0.1	-5.442470775	0.3353228218
31.5	6.5	0.1083333333	-5.462159399	0.3548193125
31.5	6.5	0.1166666667	-5.493661198	0.3787087935
31.5	6.5	0.125	-5.533038447	0.4001268466
31.5	6.5	0.1333333333	-5.59997977	0.4245661931
31.5	6.5	0.1416666667	-5.631481569	0.439119828
31.5	6.5	0.15	-5.631481569	0.4388448952
31.5	6.5	0.1583333333	-5.659045643	0.4698747162
31.5	6.5	0.1666666667	-5.662983368	0.4970594345
31.5	6.5	0.175	-5.662983368	0.5110632038
31.5	6.5	0.1833333333	-5.678734268	0.5475847572
31.5	6.5	0.1916666667	-5.686609717	0.5744955317
31.5	6.5	0.2	-5.686609717	0.5744955317
31.5	6.5	0.2083333333	-5.702360617	0.5950897755
31.5	6.5	0.2166666667	-5.725986966	0.6154100755
31.5	6.5	0.225	-5.729924691	0.6461639748
31.5	6.5	0.2333333333	-5.706298342	0.6727998165
31.5	6.5	0.2416666667	-5.686609717	0.686529642
31.5	6.5	0.25	-5.686609717	0.6837842703
31.5	6.5	0.2583333333	-5.686609717	0.684058214
31.5	6.5	0.2666666667	-5.682671992	0.6881772606
31.5	6.5	0.275	-5.682671992	0.6898248792
31.5	6.5	0.2833333333	-5.666921093	0.7117927978
31.5	6.5	0.2916666667	-5.639357019	0.7266203764
31.5	6.5	0.3	-5.596042045	0.7527073416
31.5	6.5	0.3083333333	-5.552727071	0.7730276416
