# X	Y	time	B	Z
26.5	9.5	0.2333333333	-0.1383360064	0.6079957917
26.5	9.5	0.2416666667	-0.1383360064	0.629139901
26.5	9.5	0.25	-0.1383360064	0.6384757472
26.5	9.5	0.2583333333	-0.1383360064	0.6376519379
26.5	9.5	0.2666666667	-0.1383360064	0.6467138403
26.5	9.5	0.275	-0.1383360064	0.6692306354
26.5	9.5	0.2833333333	-0.1383360064	0.697239163
26.5	9.5	0.2916666667	-0.1383360064	0.7063010654
26.5	9.5	0.3	-0.1383360064	0.7238750047
26.5	9.5	0.3083333333	-0.1383360064	0.7422727533
26.5	9.5	0.3166666667	-0.1423027562	0.7535311509
26.5	9.5	0.325	-0.1383360064	0.7908755247
26.5	9.5	0.3333333333	-0.1383360064	0.8037815409
26.5	9.5	0.3416666667	-0.1383360064	0.8051552157
26.5	9.5	0.35	-0.1383360064	0.8175113664
26.5	9.5	0.3583333333	-0.1383360064	0.8345364291
26.5	9.5	0.3666666667	-0.1383360064	0.8565043478
26.5	9.5	0.375	-0.1383360064	0.8803938288
26.5	9.5	0.3833333333	-0.1383360064	0.9009890615
26.5	9.5	0.3916666667	-0.1383360064	0.9018118819
26.5	9.5	0.4	-0.1383360064	0.9023617474
26.5	9.5	0.4083333333	-0.1383360064	0.9051071191
26.5	9.5	0.4166666667	-0.1383360064	0.9235058567
26.5	9.5	0.425	-0.1383360064	0.9383334353
26.5	9.5	0.4333333333	-0.1383360064	0.9504156422
26.5	9.5	0.4416666667	-0.1383360064	0.9581038698
26.5	9.5	0.45	-0.1383360064	0.9688133908
26.5	9.5	0.4583333333	-0.1383360064	0.978150226
26.5	9.5	0.4666666667	-0.1383360064	0.9910552532
26.5	9.5	0.475	-0.1383360064	1.001215898
26.5	9.5	0.4833333333	-0.1383360064	1.014395858
26.5	9.5	0.4916666667	-0.1344015065	1.024007626
26.5	9.5	0.5	-0.1344015065	1.034442214
26.5	9.5	0.5083333333	-0.1383360064	1.040205912
26.5	9.5	0.5166666667	-0.1383360064	1.037733495
26.5	9.5	0.525	-0.1383360064	1.036363776
31.5	9.5	0.008333333333	-0.1383360064	0.1812754257
31.5	9.5	0.01666666667	-0.1383360064	0.179627807
31.5	9.5	0.025	-0.1383360064	0.1815493695
31.5	9.5	0.03333333333	-0.1423027562	0.1804516164
31.5	9.5	0.04166666667	-0.1423027562	0.1919839577
31.5	9.5	0.05	-0.1383360064	0.2106566391
31.5	9.5	0.05833333333	-0.1423027562	0.2213661601
31.5	9.5	0.06666666667	-0.1383360064	0.2287804439
31.5	9.5	0.075	-0.1383360064	0.2419604039
31.5	9.5	0.08333333333	-0.1383360064	0.2584365901
31.5	9.5	0.09166666667	-0.1383360064	0.2743629108
31.5	9.5	0.1	-0.1383360064	0.2996250777
31.5	9.5	0.1083333333	-0.1383360064	0.318297759
31.5	9.5	0.1166666667	-0.1383360064	0.3355977546
31.5	9.5	0.125	-0.1383360064	0.355368189
31.5	9.5	0.1333333333	-0.1383360064	0.381729098
31.5	9.5	0.1416666667	-0.1383360064	0.3910659331
31.5	9.5	0.15	-0.1383360064	0.3954589235
31.5	9.5	0.1583333333	-0.1383360064	0.3957338562
31.5	9.5	0.1666666667	-0.1383360064	0.4025982745
31.5	9.5	0.175	-0.1383360064	0.4300579255
31.5	9.5	0.1833333333	-0.1423027562	0.4492794835
31.5	9.5	0.1916666667	-0.1383360064	0.4761902579
31.5	9.5	0.2	-0.1383360064	0.5025511669
31.5	9.5	0.2083333333	-0.1383360064	0.5316584365
31.5	9.5	0.2166666667	-0.1383360064	0.5566466596
31.5	9.5	0.225	-0.1383360064	0.5827326358
31.5	9.5	0.2333333333	-0.1383360064	0.6101922868
31.5	9.5	0.2416666667	-0.1383360064	0.6112910289
31.5	9.5	0.25	-0.1423027562	0.6121148382
31.5	9.5	0.2583333333	-0.1383360064	0.6502830213
31.5	9.5	0.2666666667	-0.1383360064	0.6648366561
31.5	9.5	0.275	-0.1383360064	0.6810379096
31.5	9.5	0.2833333333	-0.1383360064	0.7052023233
31.5	9.5	0.2916666667	-0.1344015065	0.7277191185
31.5	9.5	0.3	-0.1383360064	0.765338425
31.5	9.5	0.3083333333	-0.1383360064	0.7895028388
31.5	9.5	0.3166666667	-0.1383360064	0.8139421854
31.5	9.5	0.325	-0.1383360064	0.8295935733
31.5	9.5	0.3333333333	-0.1383360064	0.8581519664
31.5	9.5	0.3416666667	-0.1383360064	0.8768246477
31.5	9.5	0.35	-0.1383360064	0.8971439588
31.5	9.5	0.3583333333	-0.1383360064	0.9144439543
